   Time             I(C0)             I(L0)             I(R0)             V0              
 8.292000000E-003 -8.336764325E+000  1.974082981E+001  8.336727304E+000  1.702081827E+002 
 8.293000000E-003 -8.320701736E+000  2.012826561E+001  8.320664748E+000  1.698802389E+002 
 8.294000000E-003 -8.304670094E+000  2.051570140E+001  8.304633139E+000  1.695529269E+002 
 8.295000000E-003 -8.288669341E+000  2.090313719E+001  8.288632419E+000  1.692262455E+002 
 8.296000000E-003 -8.272699418E+000  2.129057296E+001  8.272662528E+000  1.689001935E+002 
 8.297000000E-003 -8.256760263E+000  2.167800873E+001  8.256723406E+000  1.685747698E+002 
 8.298000000E-003  1.365662193E+001  2.190691432E+001  8.250255550E+000  1.684427177E+002 
 8.299000000E-003  1.330372223E+001  2.157984205E+001  8.276082917E+000  1.689700265E+002 
 8.300000000E-003  1.295057893E+001  2.125201544E+001  8.301399564E+000  1.694869080E+002 
 8.301000000E-003  1.259712917E+001  2.092320102E+001  8.326034854E+000  1.699898785E+002 
 8.302000000E-003  1.224340048E+001  2.059342575E+001  8.349988222E+000  1.704789265E+002 
 8.303000000E-003  1.188942035E+001  2.026271660E+001  8.373259156E+000  1.709540414E+002 
 8.304000000E-003  1.153521624E+001  1.993110058E+001  8.395847199E+000  1.714152139E+002 
 8.305000000E-003  1.118081558E+001  1.959860471E+001  8.417751943E+000  1.718624358E+002 
 8.306000000E-003  1.082624574E+001  1.926525601E+001  8.438973038E+000  1.722956998E+002 
 8.307000000E-003  1.047153408E+001  1.893108153E+001  8.459510183E+000  1.727149999E+002 
 8.308000000E-003  1.011670789E+001  1.859610833E+001  8.479363131E+000  1.731203309E+002 
 8.309000000E-003  9.761794438E+000  1.826036347E+001  8.498531686E+000  1.735116889E+002 
 8.310000000E-003  9.406820931E+000  1.792387403E+001  8.517015708E+000  1.738890710E+002 
 8.311000000E-003  9.051814536E+000  1.758666707E+001  8.534815107E+000  1.742524754E+002 
 8.312000000E-003  8.696802370E+000  1.724876967E+001  8.551929845E+000  1.746019013E+002 
 8.313000000E-003  8.341811495E+000  1.691020892E+001  8.568359936E+000  1.749373490E+002 
 8.314000000E-003  7.986868922E+000  1.657101190E+001  8.584105450E+000  1.752588199E+002 
 8.315000000E-003  7.632001604E+000  1.623120566E+001  8.599166503E+000  1.755663164E+002 
 8.316000000E-003  7.277236439E+000  1.589081729E+001  8.613543269E+000  1.758598420E+002 
 8.317000000E-003  6.922600262E+000  1.554987384E+001  8.627235968E+000  1.761394013E+002 
 8.318000000E-003  6.568119850E+000  1.520840237E+001  8.640244877E+000  1.764049999E+002 
 8.319000000E-003  6.213821914E+000  1.486642990E+001  8.652570321E+000  1.766566443E+002 
 8.320000000E-003  5.859733100E+000  1.452398346E+001  8.664212677E+000  1.768943425E+002 
 8.321000000E-003  5.505879988E+000  1.418109007E+001  8.675172376E+000  1.771181030E+002 
 8.322000000E-003  5.152289088E+000  1.383777672E+001  8.685449896E+000  1.773279357E+002 
 8.323000000E-003  4.798986839E+000  1.349407036E+001  8.695045769E+000  1.775238514E+002 
 8.324000000E-003  4.445999607E+000  1.314999795E+001  8.703960577E+000  1.777058621E+002 
 8.325000000E-003  4.093353684E+000  1.280558642E+001  8.712194954E+000  1.778739806E+002 
 8.326000000E-003  3.741075283E+000  1.246086267E+001  8.719749582E+000  1.780282209E+002 
 8.327000000E-003  3.389190540E+000  1.211585355E+001  8.726625195E+000  1.781685980E+002 
 8.328000000E-003  3.037725513E+000  1.177058592E+001  8.732822578E+000  1.782951279E+002 
 8.329000000E-003  2.686706173E+000  1.142508658E+001  8.738342566E+000  1.784078277E+002 
 8.330000000E-003  2.336158412E+000  1.107938230E+001  8.743186043E+000  1.785067153E+002 
 8.331000000E-003  1.986108031E+000  1.073349983E+001  8.747353942E+000  1.785918099E+002 
 8.332000000E-003  1.636580748E+000  1.038746586E+001  8.750847249E+000  1.786631316E+002 
 8.333000000E-003  1.287602189E+000  1.004130706E+001  8.753666997E+000  1.787207015E+002 
 8.334000000E-003 -8.743178473E+000  1.018417872E+001  8.743140622E+000  1.785057880E+002 
 8.335000000E-003 -8.726340953E+000  1.057161472E+001  8.726303136E+000  1.781620227E+002 
 8.336000000E-003 -8.709527759E+000  1.095905072E+001  8.709489977E+000  1.778187540E+002 
 8.337000000E-003 -8.692746960E+000  1.134648670E+001  8.692709212E+000  1.774761467E+002 
 8.338000000E-003 -8.675998493E+000  1.173392268E+001  8.675960779E+000  1.771341995E+002 
 8.339000000E-003 -8.659282295E+000  1.212135865E+001  8.659244616E+000  1.767929112E+002 
 8.340000000E-003 -8.642598305E+000  1.250879461E+001  8.642560659E+000  1.764522804E+002 
 8.341000000E-003 -8.625946460E+000  1.289623057E+001  8.625908848E+000  1.761123059E+002 
 8.342000000E-003 -8.609326698E+000  1.328366651E+001  8.609289121E+000  1.757729865E+002 
 8.343000000E-003 -8.592738958E+000  1.367110245E+001  8.592701415E+000  1.754343208E+002 
 8.344000000E-003 -8.576183178E+000  1.405853838E+001  8.576145668E+000  1.750963077E+002 
 8.345000000E-003 -8.559659296E+000  1.444597430E+001  8.559621820E+000  1.747589458E+002 
 8.346000000E-003 -8.543167251E+000  1.483341021E+001  8.543129809E+000  1.744222339E+002 
 8.347000000E-003 -8.526706982E+000  1.522084612E+001  8.526669573E+000  1.740861707E+002 
 8.348000000E-003 -8.510278427E+000  1.560828201E+001  8.510241051E+000  1.737507551E+002 
 8.349000000E-003 -8.493881525E+000  1.599571790E+001  8.493844183E+000  1.734159857E+002 
 8.350000000E-003 -8.477516215E+000  1.638315378E+001  8.477478907E+000  1.730818613E+002 
 8.351000000E-003 -8.461182436E+000  1.677058965E+001  8.461145162E+000  1.727483807E+002 
 8.352000000E-003 -8.444880128E+000  1.715802551E+001  8.444842887E+000  1.724155426E+002 
 8.353000000E-003 -8.428609231E+000  1.754546137E+001  8.428572022E+000  1.720833457E+002 
 8.354000000E-003 -8.412369682E+000  1.793289721E+001  8.412332507E+000  1.717517890E+002 
 8.355000000E-003 -8.396161423E+000  1.832033305E+001  8.396124280E+000  1.714208710E+002 
 8.356000000E-003 -8.379984392E+000  1.870776888E+001  8.379947283E+000  1.710905906E+002 
 8.357000000E-003 -8.363838530E+000  1.909520470E+001  8.363801454E+000  1.707609466E+002 
 8.358000000E-003 -8.347723776E+000  1.948264052E+001  8.347686733E+000  1.704319377E+002 
 8.359000000E-003 -8.331640071E+000  1.987007632E+001  8.331603061E+000  1.701035628E+002 
 8.360000000E-003 -8.315587355E+000  2.025751212E+001  8.315550377E+000  1.697758205E+002 
 8.361000000E-003 -8.299565567E+000  2.064494791E+001  8.299528622E+000  1.694487097E+002 
 8.362000000E-003 -8.283574649E+000  2.103238369E+001  8.283537737E+000  1.691222291E+002 
 8.363000000E-003 -8.267614542E+000  2.141981946E+001  8.267577662E+000  1.687963775E+002 
 8.364000000E-003 -8.251685184E+000  2.180725522E+001  8.251648337E+000  1.684711538E+002 
 8.365000000E-003  1.353885052E+001  2.179797767E+001  8.259090289E+000  1.686230937E+002 
 8.366000000E-003  1.318583545E+001  2.147056272E+001  8.284690357E+000  1.691457617E+002 
 8.367000000E-003  1.283258367E+001  2.114240018E+001  8.309779547E+000  1.696579994E+002 
 8.368000000E-003  1.247903464E+001  2.081325883E+001  8.334187179E+000  1.701563218E+002 
 8.369000000E-003  1.212521587E+001  2.048316564E+001  8.357912706E+000  1.706407180E+002 
 8.370000000E-003  1.177115484E+001  2.015214758E+001  8.380955635E+000  1.711111778E+002 
 8.371000000E-003  1.141687900E+001  1.982023168E+001  8.403315525E+000  1.715676922E+002 
 8.372000000E-003  1.106241575E+001  1.948744494E+001  8.424991988E+000  1.720102534E+002 
 8.373000000E-003  1.070779248E+001  1.915381441E+001  8.445984688E+000  1.724388543E+002 
 8.374000000E-003  1.035303651E+001  1.881936714E+001  8.466293345E+000  1.728534894E+002 
 8.375000000E-003  9.998175130E+000  1.848413018E+001  8.485917727E+000  1.732541539E+002 
 8.376000000E-003  9.643235584E+000  1.814813061E+001  8.504857659E+000  1.736408442E+002 
 8.377000000E-003  9.288245070E+000  1.781139549E+001  8.523113015E+000  1.740135577E+002 
 8.378000000E-003  8.933230737E+000  1.747395190E+001  8.540683724E+000  1.743722930E+002 
 8.379000000E-003  8.578219684E+000  1.713582692E+001  8.557569766E+000  1.747170497E+002 
 8.380000000E-003  8.223238956E+000  1.679704763E+001  8.573771172E+000  1.750478284E+002 
 8.381000000E-003  7.868315546E+000  1.645764111E+001  8.589288028E+000  1.753646309E+002 
 8.382000000E-003  7.513476388E+000  1.611763442E+001  8.604120471E+000  1.756674599E+002 
 8.383000000E-003  7.158748360E+000  1.577705464E+001  8.618268687E+000  1.759563193E+002 
 8.384000000E-003  6.804158279E+000  1.543592882E+001  8.631732919E+000  1.762312140E+002 
 8.385000000E-003  6.449732898E+000  1.509428400E+001  8.644513457E+000  1.764921500E+002 
 8.386000000E-003  6.095498909E+000  1.475214723E+001  8.656610644E+000  1.767391343E+002 
 8.387000000E-003  5.741482935E+000  1.440954551E+001  8.668024877E+000  1.769721749E+002 
 8.388000000E-003  5.387711534E+000  1.406650585E+001  8.678756600E+000  1.771912809E+002 
 8.389000000E-003  5.034211192E+000  1.372305524E+001  8.688806311E+000  1.773964625E+002 
 8.390000000E-003  4.681008324E+000  1.337922064E+001  8.698174559E+000  1.775877309E+002 
 8.391000000E-003  4.328129272E+000  1.303502899E+001  8.706861941E+000  1.777650983E+002 
 8.392000000E-003  3.975600301E+000  1.269050720E+001  8.714869109E+000  1.779285779E+002 
 8.393000000E-003  3.623447601E+000  1.234568217E+001  8.722196762E+000  1.780781842E+002 
 8.394000000E-003  3.271697281E+000  1.200058075E+001  8.728845652E+000  1.782139324E+002 
 8.395000000E-003  2.920375370E+000  1.165522978E+001  8.734816579E+000  1.783358388E+002 
 8.396000000E-003  2.569507813E+000  1.130965605E+001  8.740110395E+000  1.784439209E+002 
 8.397000000E-003  2.219120472E+000  1.096388633E+001  8.744728001E+000  1.785381970E+002 
 8.398000000E-003  1.869239123E+000  1.061794733E+001  8.748670348E+000  1.786186866E+002 
 8.399000000E-003  1.519889450E+000  1.027186575E+001  8.751938436E+000  1.786854100E+002 
 8.400000000E-003  1.171097051E+000  9.925668239E+000  8.754533316E+000  1.787383888E+002 
 8.401000000E-003 -8.737711729E+000  1.031310425E+001  8.737673890E+000  1.783941755E+002 
 8.402000000E-003 -8.720884737E+000  1.070054024E+001  8.720846932E+000  1.780506251E+002 
 8.403000000E-003 -8.704082056E+000  1.108797624E+001  8.704044285E+000  1.777075711E+002 
 8.404000000E-003 -8.687311749E+000  1.147541222E+001  8.687274013E+000  1.773651780E+002 
 8.405000000E-003 -8.670573754E+000  1.186284820E+001  8.670536052E+000  1.770234447E+002 
 8.406000000E-003 -8.653868008E+000  1.225028416E+001  8.653830340E+000  1.766823697E+002 
 8.407000000E-003 -8.637194450E+000  1.263772012E+001  8.637156815E+000  1.763419519E+002 
 8.408000000E-003 -8.620553016E+000  1.302515607E+001  8.620515416E+000  1.760021900E+002 
 8.409000000E-003 -8.603943646E+000  1.341259202E+001  8.603906080E+000  1.756630828E+002 
 8.410000000E-003 -8.587366278E+000  1.380002795E+001  8.587328746E+000  1.753246288E+002 
 8.411000000E-003 -8.570820850E+000  1.418746388E+001  8.570783351E+000  1.749868270E+002 
 8.412000000E-003 -8.554307299E+000  1.457489979E+001  8.554269834E+000  1.746496761E+002 
 8.413000000E-003 -8.537825566E+000  1.496233570E+001  8.537788135E+000  1.743131747E+002 
 8.414000000E-003 -8.521375589E+000  1.534977161E+001  8.521338191E+000  1.739773217E+002 
 8.415000000E-003 -8.504957306E+000  1.573720750E+001  8.504919941E+000  1.736421158E+002 
 8.416000000E-003 -8.488570656E+000  1.612464338E+001  8.488533325E+000  1.733075557E+002 
 8.417000000E-003 -8.472215579E+000  1.651207926E+001  8.472178281E+000  1.729736402E+002 
 8.418000000E-003 -8.455892013E+000  1.689951513E+001  8.455854749E+000  1.726403681E+002 
 8.419000000E-003 -8.439599898E+000  1.728695099E+001  8.439562668E+000  1.723077381E+002 
 8.420000000E-003 -8.423339174E+000  1.767438684E+001  8.423301976E+000  1.719757490E+002 
 8.421000000E-003 -8.407109779E+000  1.806182268E+001  8.407072615E+000  1.716443995E+002 
 8.422000000E-003 -8.390911654E+000  1.844925852E+001  8.390874523E+000  1.713136885E+002 
 8.423000000E-003 -8.374744738E+000  1.883669435E+001  8.374707640E+000  1.709836146E+002 
 8.424000000E-003 -8.358608971E+000  1.922413016E+001  8.358571906E+000  1.706541767E+002 
 8.425000000E-003 -8.342504294E+000  1.961156598E+001  8.342467261E+000  1.703253735E+002 
 8.426000000E-003 -8.326430645E+000  1.999900178E+001  8.326393645E+000  1.699972039E+002 
 8.427000000E-003 -8.310387966E+000  2.038643757E+001  8.310350999E+000  1.696696665E+002 
 8.428000000E-003 -8.294376196E+000  2.077387336E+001  8.294339262E+000  1.693427602E+002 
 8.429000000E-003 -8.278395277E+000  2.116130914E+001  8.278358375E+000  1.690164838E+002 
 8.430000000E-003 -8.262445148E+000  2.154874490E+001  8.262408279E+000  1.686908360E+002 
 8.431000000E-003 -8.246525751E+000  2.193618067E+001  8.246488914E+000  1.683658156E+002 
 8.432000000E-003  1.342084658E+001  2.168871706E+001  8.267833604E+000  1.688016030E+002 
 8.433000000E-003  1.306772020E+001  2.136096306E+001  8.293205931E+000  1.693196214E+002 
 8.434000000E-003  1.271436403E+001  2.103246824E+001  8.318067227E+000  1.698272062E+002 
 8.435000000E-003  1.236071981E+001  2.070300362E+001  8.342246772E+000  1.703208719E+002 
 8.436000000E-003  1.200681506E+001  2.037259617E+001  8.365744037E+000  1.708006077E+002 
 8.437000000E-003  1.165267723E+001  2.004127290E+001  8.388558548E+000  1.712664040E+002 
 8.438000000E-003  1.129833377E+001  1.970906082E+001  8.410689880E+000  1.717182520E+002 
 8.439000000E-003  1.094381207E+001  1.937598694E+001  8.432137663E+000  1.721561442E+002 
 8.440000000E-003  1.058913949E+001  1.904207833E+001  8.452901581E+000  1.725800742E+002 
 8.441000000E-003  1.023434335E+001  1.870736201E+001  8.472981368E+000  1.729900365E+002 
 8.442000000E-003  9.879450919E+000  1.837186507E+001  8.492376812E+000  1.733860269E+002 
 8.443000000E-003  9.524489431E+000  1.803561456E+001  8.511087755E+000  1.737680419E+002 
 8.444000000E-003  9.169486067E+000  1.769863757E+001  8.529114088E+000  1.741360796E+002 
 8.445000000E-003  8.814467958E+000  1.736096116E+001  8.546455758E+000  1.744901387E+002 
 8.446000000E-003  8.459462185E+000  1.702261243E+001  8.563112762E+000  1.748302192E+002 
 8.447000000E-003  8.104495778E+000  1.668361844E+001  8.579085150E+000  1.751563221E+002 
 8.448000000E-003  7.749595709E+000  1.634400628E+001  8.594373024E+000  1.754684495E+002 
 8.449000000E-003  7.394788894E+000  1.600380301E+001  8.608976538E+000  1.757666046E+002 
 8.450000000E-003  7.040102191E+000  1.566303569E+001  8.622895897E+000  1.760507915E+002 
 8.451000000E-003  6.685562395E+000  1.532173138E+001  8.636131359E+000  1.763210155E+002 
 8.452000000E-003  6.331196241E+000  1.497991713E+001  8.648683233E+000  1.765772830E+002 
 8.453000000E-003  5.977030396E+000  1.463761996E+001  8.660551881E+000  1.768196012E+002 
 8.454000000E-003  5.623091464E+000  1.429486688E+001  8.671737712E+000  1.770479786E+002 
 8.455000000E-003  5.269405977E+000  1.395168489E+001  8.682241192E+000  1.772624246E+002 
 8.456000000E-003  4.916000399E+000  1.360810098E+001  8.692062834E+000  1.774629498E+002 
 8.457000000E-003  4.562901120E+000  1.326414209E+001  8.701203203E+000  1.776495657E+002 
 8.458000000E-003  4.210134457E+000  1.291983515E+001  8.709662916E+000  1.778222848E+002 
 8.459000000E-003  3.857726651E+000  1.257520709E+001  8.717442639E+000  1.779811208E+002 
 8.460000000E-003  3.505703864E+000  1.223028476E+001  8.724543090E+000  1.781260884E+002 
 8.461000000E-003  3.154092179E+000  1.188509504E+001  8.730965036E+000  1.782572031E+002 
 8.462000000E-003  2.802917597E+000  1.153966473E+001  8.736709296E+000  1.783744817E+002 
 8.463000000E-003  2.452206037E+000  1.119402062E+001  8.741776736E+000  1.784779420E+002 
 8.464000000E-003  2.101983330E+000  1.084818946E+001  8.746168276E+000  1.785676026E+002 
 8.465000000E-003  1.752275223E+000  1.050219797E+001  8.749884882E+000  1.786434833E+002 
 8.466000000E-003  1.403107373E+000  1.015607281E+001  8.752927573E+000  1.787056049E+002 
 8.467000000E-003 -8.748920120E+000  1.005439670E+001  8.748882258E+000  1.786230131E+002 
 8.468000000E-003 -8.732071543E+000  1.044183270E+001  8.732033715E+000  1.782790220E+002 
 8.469000000E-003 -8.715247308E+000  1.082926870E+001  8.715209515E+000  1.779355279E+002 
 8.470000000E-003 -8.698455489E+000  1.121670469E+001  8.698417730E+000  1.775926956E+002 
 8.471000000E-003 -8.681696023E+000  1.160414067E+001  8.681658298E+000  1.772505239E+002 
 8.472000000E-003 -8.664968848E+000  1.199157664E+001  8.664931157E+000  1.769090114E+002 
 8.473000000E-003 -8.648273901E+000  1.237901261E+001  8.648236244E+000  1.765681569E+002 
 8.474000000E-003 -8.631611121E+000  1.276644856E+001  8.631573498E+000  1.762279592E+002 
 8.475000000E-003 -8.614980445E+000  1.315388451E+001  8.614942856E+000  1.758884169E+002 
 8.476000000E-003 -8.598381812E+000  1.354132045E+001  8.598344257E+000  1.755495289E+002 
 8.477000000E-003 -8.581815160E+000  1.392875638E+001  8.581777639E+000  1.752112937E+002 
 8.478000000E-003 -8.565280427E+000  1.431619231E+001  8.565242939E+000  1.748737103E+002 
 8.479000000E-003 -8.548777551E+000  1.470362822E+001  8.548740098E+000  1.745367773E+002 
 8.480000000E-003 -8.532306472E+000  1.509106413E+001  8.532269052E+000  1.742004934E+002 
 8.481000000E-003 -8.515867129E+000  1.547850003E+001  8.515829742E+000  1.738648575E+002 
 8.482000000E-003 -8.499459459E+000  1.586593592E+001  8.499422106E+000  1.735298683E+002 
 8.483000000E-003 -8.483083402E+000  1.625337180E+001  8.483046082E+000  1.731955245E+002 
 8.484000000E-003 -8.466738897E+000  1.664080767E+001  8.466701611E+000  1.728618248E+002 
 8.485000000E-003 -8.450425884E+000  1.702824354E+001  8.450388631E+000  1.725287682E+002 
 8.486000000E-003 -8.434144300E+000  1.741567940E+001  8.434107081E+000  1.721963532E+002 
 8.487000000E-003 -8.417894087E+000  1.780311525E+001  8.417856901E+000  1.718645787E+002 
 8.488000000E-003 -8.401675184E+000  1.819055109E+001  8.401638031E+000  1.715334434E+002 
 8.489000000E-003 -8.385487530E+000  1.857798692E+001  8.385450410E+000  1.712029461E+002 
 8.490000000E-003 -8.369331065E+000  1.896542274E+001  8.369293977E+000  1.708730856E+002 
 8.491000000E-003 -8.353205728E+000  1.935285856E+001  8.353168674E+000  1.705438607E+002 
 8.492000000E-003 -8.337111461E+000  1.974029437E+001  8.337074440E+000  1.702152701E+002 
 8.493000000E-003 -8.321048203E+000  2.012773017E+001  8.321011214E+000  1.698873126E+002 
 8.494000000E-003 -8.305015894E+000  2.051516596E+001  8.304978938E+000  1.695599869E+002 
